time,phase,pod,container,cpu_stat_time,cpu_usage_core_nanoseconds,working_set_bytes
2026-08-06T15:04:00.832623-05:00,job,raycluster-historyserver-cpu-worker-x6p6d,ray-worker,2026-08-06T20:04:00Z,2794690000,296345600
2026-08-06T15:04:00.832623-05:00,job,raycluster-historyserver-cpu-worker-x6p6d,collector,2026-08-06T20:04:00Z,549520000,56770560
2026-08-06T15:04:00.832623-05:00,job,raycluster-historyserver-head-vclk6,collector,2026-08-06T20:03:54Z,636430000,60682240
2026-08-06T15:04:00.832623-05:00,job,raycluster-historyserver-head-vclk6,ray-head,2026-08-06T20:03:58Z,11232974000,3546427392
2026-08-06T15:04:01.832257-05:00,job,raycluster-historyserver-head-vclk6,ray-head,2026-08-06T20:03:58Z,11232974000,3546427392
2026-08-06T15:04:01.832257-05:00,job,raycluster-historyserver-head-vclk6,collector,2026-08-06T20:03:54Z,636430000,60682240
2026-08-06T15:04:01.832257-05:00,job,raycluster-historyserver-cpu-worker-x6p6d,ray-worker,2026-08-06T20:04:01Z,2803738000,296472576
2026-08-06T15:04:01.832257-05:00,job,raycluster-historyserver-cpu-worker-x6p6d,collector,2026-08-06T20:04:01Z,549520000,56770560
2026-08-06T15:04:02.83208-05:00,job,raycluster-historyserver-head-vclk6,collector,2026-08-06T20:03:54Z,636430000,60682240
2026-08-06T15:04:02.83208-05:00,job,raycluster-historyserver-head-vclk6,ray-head,2026-08-06T20:03:58Z,11232974000,3546427392
2026-08-06T15:04:02.83208-05:00,job,raycluster-historyserver-cpu-worker-x6p6d,ray-worker,2026-08-06T20:04:02Z,2813055000,296681472
2026-08-06T15:04:02.83208-05:00,job,raycluster-historyserver-cpu-worker-x6p6d,collector,2026-08-06T20:04:02Z,552241000,56791040
2026-08-06T15:04:03.832067-05:00,job,raycluster-historyserver-cpu-worker-x6p6d,ray-worker,2026-08-06T20:04:03Z,3356855000,397901824
2026-08-06T15:04:03.832067-05:00,job,raycluster-historyserver-cpu-worker-x6p6d,collector,2026-08-06T20:04:03Z,552241000,56791040
2026-08-06T15:04:03.832067-05:00,job,raycluster-historyserver-head-vclk6,collector,2026-08-06T20:03:54Z,636430000,60682240
2026-08-06T15:04:03.832067-05:00,job,raycluster-historyserver-head-vclk6,ray-head,2026-08-06T20:03:58Z,11232974000,3546427392
2026-08-06T15:04:04.832313-05:00,job,raycluster-historyserver-cpu-worker-x6p6d,ray-worker,2026-08-06T20:04:04Z,5387757000,638132224
2026-08-06T15:04:04.832313-05:00,job,raycluster-historyserver-cpu-worker-x6p6d,collector,2026-08-06T20:04:04Z,552241000,56791040
2026-08-06T15:04:04.832313-05:00,job,raycluster-historyserver-head-vclk6,collector,2026-08-06T20:03:54Z,636430000,60682240
2026-08-06T15:04:04.832313-05:00,job,raycluster-historyserver-head-vclk6,ray-head,2026-08-06T20:03:58Z,11232974000,3546427392
