time_nano,container,anon_bytes,current_bytes,peak_bytes,cpu_usage_usec
1786053313807495587,historyserver-demo-6fddb7cf6c-7w598/historyserver,70029312,70758400,71524352,584182
1786053314853304754,historyserver-demo-6fddb7cf6c-7w598/historyserver,79073280,80093184,80093184,625027
1786053315888536296,historyserver-demo-6fddb7cf6c-7w598/historyserver,388730880,390168576,390610944,1654439
1786053316921473422,historyserver-demo-6fddb7cf6c-7w598/historyserver,390152192,391786496,392048640,2684896
1786053317953454297,historyserver-demo-6fddb7cf6c-7w598/historyserver,416665600,418603008,418787328,3735711
1786053318985340131,historyserver-demo-6fddb7cf6c-7w598/historyserver,417923072,419401728,419663872,4747504
1786053320018552631,historyserver-demo-6fddb7cf6c-7w598/historyserver,427761664,429502464,429764608,5782338
1786053321051398257,historyserver-demo-6fddb7cf6c-7w598/historyserver,459436032,461189120,461668352,6852337
1786053322083402549,historyserver-demo-6fddb7cf6c-7w598/historyserver,488927232,490741760,490741760,7845158
1786053323116380299,historyserver-demo-6fddb7cf6c-7w598/historyserver,554520576,556990464,556990464,8877608
1786053324148751633,historyserver-demo-6fddb7cf6c-7w598/historyserver,622059520,624902144,624902144,9910072
1786053325180542842,historyserver-demo-6fddb7cf6c-7w598/historyserver,666034176,668594176,668594176,10942586
1786053326213298759,historyserver-demo-6fddb7cf6c-7w598/historyserver,679182336,681406464,681877504,11986983
1786053327247258801,historyserver-demo-6fddb7cf6c-7w598/historyserver,685240320,687476736,687927296,13009298
1786053328281321969,historyserver-demo-6fddb7cf6c-7w598/historyserver,685481984,687616000,688115712,14041653
1786053329314438219,historyserver-demo-6fddb7cf6c-7w598/historyserver,686424064,688627712,689209344,15073719
1786053330346329011,historyserver-demo-6fddb7cf6c-7w598/historyserver,687357952,689963008,689963008,16102709
1786053331380357345,historyserver-demo-6fddb7cf6c-7w598/historyserver,729640960,732368896,732368896,17139227
1786053332412449846,historyserver-demo-6fddb7cf6c-7w598/historyserver,776372224,778764288,779026432,18171108
1786053333445481971,historyserver-demo-6fddb7cf6c-7w598/historyserver,815190016,818159616,818159616,19241295
1786053334475332972,historyserver-demo-6fddb7cf6c-7w598/historyserver,826068992,828321792,828612608,20244109
1786053335509369347,historyserver-demo-6fddb7cf6c-7w598/historyserver,834797568,837070848,837472256,21266429
1786053336543849375,historyserver-demo-6fddb7cf6c-7w598/historyserver,835084288,837357568,837869568,22301934
1786053337579072375,historyserver-demo-6fddb7cf6c-7w598/historyserver,835108864,837644288,838160384,23344026
1786053338616797043,historyserver-demo-6fddb7cf6c-7w598/historyserver,1166082048,1169006592,1169928192,24373098
1786053339656224418,historyserver-demo-6fddb7cf6c-7w598/historyserver,1164865536,1169289216,1170415616,25393570
1786053340696953585,historyserver-demo-6fddb7cf6c-7w598/historyserver,1099886592,1136779264,1170415616,26433243
1786053341736841836,historyserver-demo-6fddb7cf6c-7w598/historyserver,1096982528,1135239168,1170415616,27474718
1786053342776904461,historyserver-demo-6fddb7cf6c-7w598/historyserver,1097424896,1135681536,1170415616,28515723
1786053343816899753,historyserver-demo-6fddb7cf6c-7w598/historyserver,952655872,995205120,1170415616,29558121
1786053344860904712,historyserver-demo-6fddb7cf6c-7w598/historyserver,952655872,995205120,1170415616,30595493
1786053345900941588,historyserver-demo-6fddb7cf6c-7w598/historyserver,952713216,995491840,1170415616,31635862
1786053346940927213,historyserver-demo-6fddb7cf6c-7w598/historyserver,952750080,995303424,1170415616,32674740
1786053347980854464,historyserver-demo-6fddb7cf6c-7w598/historyserver,952766464,995315712,1170415616,33722126
1786053349025800381,historyserver-demo-6fddb7cf6c-7w598/historyserver,952778752,995332096,1170415616,34765045
1786053350075884465,historyserver-demo-6fddb7cf6c-7w598/historyserver,952832000,995381248,1170415616,35812694
1786053351119836882,historyserver-demo-6fddb7cf6c-7w598/historyserver,952836096,995385344,1170415616,36915180
1786053352213814341,historyserver-demo-6fddb7cf6c-7w598/historyserver,931975168,974524416,1170415616,37949927
1786053353265838050,historyserver-demo-6fddb7cf6c-7w598/historyserver,931975168,974528512,1170415616,39011169
1786053354321878258,historyserver-demo-6fddb7cf6c-7w598/historyserver,931979264,974528512,1170415616,40054046
1786053355365861676,historyserver-demo-6fddb7cf6c-7w598/historyserver,978292736,1020841984,1170415616,40798677
1786053356409847218,historyserver-demo-6fddb7cf6c-7w598/historyserver,937312256,1009750016,1170415616,41142154
1786053357448896468,historyserver-demo-6fddb7cf6c-7w598/historyserver,794939392,919015424,1170415616,42204830
1786053358486866052,historyserver-demo-6fddb7cf6c-7w598/historyserver,585740288,904282112,1170415616,43219311
1786053359524848636,historyserver-demo-6fddb7cf6c-7w598/historyserver,512094208,893566976,1170415616,44269844
