time,phase,pod,container,cpu_stat_time,cpu_usage_core_nanoseconds,working_set_bytes
2026-08-05T20:58:40.498345-05:00,job,raycluster-historyserver-cpu-worker-269fr,collector,2026-08-06T01:58:40Z,525075000,56307712
2026-08-05T20:58:40.498345-05:00,job,raycluster-historyserver-cpu-worker-269fr,ray-worker,2026-08-06T01:58:40Z,2583235000,296628224
2026-08-05T20:58:40.498345-05:00,job,raycluster-historyserver-head-nznss,ray-head,2026-08-06T01:58:36Z,8882442000,3152678912
2026-08-05T20:58:40.498345-05:00,job,raycluster-historyserver-head-nznss,collector,2026-08-06T01:58:37Z,592746000,64131072
2026-08-05T20:58:41.499671-05:00,job,raycluster-historyserver-head-nznss,ray-head,2026-08-06T01:58:36Z,8882442000,3152678912
2026-08-05T20:58:41.499671-05:00,job,raycluster-historyserver-head-nznss,collector,2026-08-06T01:58:37Z,592746000,64131072
2026-08-05T20:58:41.499671-05:00,job,raycluster-historyserver-cpu-worker-269fr,ray-worker,2026-08-06T01:58:41Z,2591142000,296652800
2026-08-05T20:58:41.499671-05:00,job,raycluster-historyserver-cpu-worker-269fr,collector,2026-08-06T01:58:40Z,525075000,56307712
2026-08-05T20:58:42.499743-05:00,job,raycluster-historyserver-head-nznss,collector,2026-08-06T01:58:37Z,592746000,64131072
2026-08-05T20:58:42.499743-05:00,job,raycluster-historyserver-head-nznss,ray-head,2026-08-06T01:58:36Z,8882442000,3152678912
2026-08-05T20:58:42.499743-05:00,job,raycluster-historyserver-cpu-worker-269fr,ray-worker,2026-08-06T01:58:42Z,2600655000,296906752
2026-08-05T20:58:42.499743-05:00,job,raycluster-historyserver-cpu-worker-269fr,collector,2026-08-06T01:58:40Z,525075000,56307712
2026-08-05T20:58:43.500624-05:00,job,raycluster-historyserver-cpu-worker-269fr,collector,2026-08-06T01:58:40Z,525075000,56307712
2026-08-05T20:58:43.500624-05:00,job,raycluster-historyserver-cpu-worker-269fr,ray-worker,2026-08-06T01:58:43Z,3512014000,471416832
2026-08-05T20:58:43.500624-05:00,job,raycluster-historyserver-head-nznss,ray-head,2026-08-06T01:58:36Z,8882442000,3152678912
2026-08-05T20:58:43.500624-05:00,job,raycluster-historyserver-head-nznss,collector,2026-08-06T01:58:37Z,592746000,64131072
2026-08-05T20:58:44.501535-05:00,job,raycluster-historyserver-cpu-worker-269fr,ray-worker,2026-08-06T01:58:44Z,5328174000,683528192
2026-08-05T20:58:44.501535-05:00,job,raycluster-historyserver-cpu-worker-269fr,collector,2026-08-06T01:58:40Z,525075000,56307712
2026-08-05T20:58:44.501535-05:00,job,raycluster-historyserver-head-nznss,ray-head,2026-08-06T01:58:36Z,8882442000,3152678912
2026-08-05T20:58:44.501535-05:00,job,raycluster-historyserver-head-nznss,collector,2026-08-06T01:58:37Z,592746000,64131072
2026-08-05T20:58:45.501409-05:00,job,raycluster-historyserver-cpu-worker-269fr,collector,2026-08-06T01:58:40Z,525075000,56307712
2026-08-05T20:58:45.501409-05:00,job,raycluster-historyserver-cpu-worker-269fr,ray-worker,2026-08-06T01:58:44Z,5328174000,683528192
2026-08-05T20:58:45.501409-05:00,job,raycluster-historyserver-head-nznss,ray-head,2026-08-06T01:58:36Z,8882442000,3152678912
2026-08-05T20:58:45.501409-05:00,job,raycluster-historyserver-head-nznss,collector,2026-08-06T01:58:37Z,592746000,64131072
2026-08-05T20:58:46.502598-05:00,job,raycluster-historyserver-head-nznss,collector,2026-08-06T01:58:37Z,592746000,64131072
2026-08-05T20:58:46.502598-05:00,job,raycluster-historyserver-head-nznss,ray-head,2026-08-06T01:58:36Z,8882442000,3152678912
2026-08-05T20:58:46.502598-05:00,job,raycluster-historyserver-cpu-worker-269fr,ray-worker,2026-08-06T01:58:44Z,5328174000,683528192
2026-08-05T20:58:46.502598-05:00,job,raycluster-historyserver-cpu-worker-269fr,collector,2026-08-06T01:58:40Z,525075000,56307712
2026-08-05T20:58:47.502396-05:00,job,raycluster-historyserver-head-nznss,ray-head,2026-08-06T01:58:46Z,13591884000,3409117184
2026-08-05T20:58:47.502396-05:00,job,raycluster-historyserver-head-nznss,collector,2026-08-06T01:58:37Z,592746000,64131072
2026-08-05T20:58:47.502396-05:00,job,raycluster-historyserver-cpu-worker-269fr,ray-worker,2026-08-06T01:58:44Z,5328174000,683528192
2026-08-05T20:58:47.502396-05:00,job,raycluster-historyserver-cpu-worker-269fr,collector,2026-08-06T01:58:40Z,525075000,56307712
2026-08-05T20:58:48.502761-05:00,job,raycluster-historyserver-cpu-worker-269fr,collector,2026-08-06T01:58:40Z,525075000,56307712
2026-08-05T20:58:48.502761-05:00,job,raycluster-historyserver-cpu-worker-269fr,ray-worker,2026-08-06T01:58:44Z,5328174000,683528192
2026-08-05T20:58:48.502761-05:00,job,raycluster-historyserver-head-nznss,ray-head,2026-08-06T01:58:46Z,13591884000,3409117184
2026-08-05T20:58:48.502761-05:00,job,raycluster-historyserver-head-nznss,collector,2026-08-06T01:58:37Z,592746000,64131072
2026-08-05T20:58:49.50392-05:00,job,raycluster-historyserver-head-nznss,ray-head,2026-08-06T01:58:46Z,13591884000,3409117184
2026-08-05T20:58:49.50392-05:00,job,raycluster-historyserver-head-nznss,collector,2026-08-06T01:58:37Z,592746000,64131072
2026-08-05T20:58:49.50392-05:00,job,raycluster-historyserver-cpu-worker-269fr,collector,2026-08-06T01:58:40Z,525075000,56307712
2026-08-05T20:58:49.50392-05:00,job,raycluster-historyserver-cpu-worker-269fr,ray-worker,2026-08-06T01:58:44Z,5328174000,683528192
2026-08-05T20:58:50.504351-05:00,job,raycluster-historyserver-head-nznss,ray-head,2026-08-06T01:58:46Z,13591884000,3409117184
2026-08-05T20:58:50.504351-05:00,job,raycluster-historyserver-head-nznss,collector,2026-08-06T01:58:37Z,592746000,64131072
2026-08-05T20:58:50.504351-05:00,job,raycluster-historyserver-cpu-worker-269fr,collector,2026-08-06T01:58:40Z,525075000,56307712
2026-08-05T20:58:50.504351-05:00,job,raycluster-historyserver-cpu-worker-269fr,ray-worker,2026-08-06T01:58:44Z,5328174000,683528192
2026-08-05T20:58:51.504712-05:00,job,raycluster-historyserver-cpu-worker-269fr,collector,2026-08-06T01:58:40Z,525075000,56307712
2026-08-05T20:58:51.504712-05:00,job,raycluster-historyserver-cpu-worker-269fr,ray-worker,2026-08-06T01:58:44Z,5328174000,683528192
2026-08-05T20:58:51.504712-05:00,job,raycluster-historyserver-head-nznss,ray-head,2026-08-06T01:58:46Z,13591884000,3409117184
2026-08-05T20:58:51.504712-05:00,job,raycluster-historyserver-head-nznss,collector,2026-08-06T01:58:37Z,592746000,64131072
2026-08-05T20:58:52.504371-05:00,job,raycluster-historyserver-cpu-worker-269fr,ray-worker,2026-08-06T01:58:44Z,5328174000,683528192
2026-08-05T20:58:52.504371-05:00,job,raycluster-historyserver-cpu-worker-269fr,collector,2026-08-06T01:58:40Z,525075000,56307712
2026-08-05T20:58:52.504371-05:00,job,raycluster-historyserver-head-nznss,collector,2026-08-06T01:58:37Z,592746000,64131072
