time,phase,pod,container,cpu_stat_time,cpu_usage_core_nanoseconds,working_set_bytes
2026-08-06T12:33:44.309991-05:00,job,raycluster-historyserver-cpu-worker-l5mm6,collector,2026-08-06T17:33:44Z,546099000,55824384
2026-08-06T12:33:44.309991-05:00,job,raycluster-historyserver-cpu-worker-l5mm6,ray-worker,2026-08-06T17:33:42Z,2975098000,296562688
2026-08-06T12:33:44.309991-05:00,job,raycluster-historyserver-head-2r25k,ray-head,2026-08-06T17:33:33Z,11953135000,2494148608
2026-08-06T12:33:44.309991-05:00,job,raycluster-historyserver-head-2r25k,collector,2026-08-06T17:33:35Z,667867000,62369792
2026-08-06T12:33:45.31012-05:00,job,raycluster-historyserver-cpu-worker-l5mm6,collector,2026-08-06T17:33:45Z,546099000,55824384
2026-08-06T12:33:45.31012-05:00,job,raycluster-historyserver-cpu-worker-l5mm6,ray-worker,2026-08-06T17:33:42Z,2975098000,296562688
2026-08-06T12:33:45.31012-05:00,job,raycluster-historyserver-head-2r25k,ray-head,2026-08-06T17:33:33Z,11953135000,2494148608
2026-08-06T12:33:45.31012-05:00,job,raycluster-historyserver-head-2r25k,collector,2026-08-06T17:33:35Z,667867000,62369792
2026-08-06T12:33:46.309804-05:00,job,raycluster-historyserver-head-2r25k,collector,2026-08-06T17:33:35Z,667867000,62369792
2026-08-06T12:33:46.309804-05:00,job,raycluster-historyserver-head-2r25k,ray-head,2026-08-06T17:33:33Z,11953135000,2494148608
2026-08-06T12:33:46.309804-05:00,job,raycluster-historyserver-cpu-worker-l5mm6,ray-worker,2026-08-06T17:33:42Z,2975098000,296562688
2026-08-06T12:33:46.309804-05:00,job,raycluster-historyserver-cpu-worker-l5mm6,collector,2026-08-06T17:33:46Z,548930000,55918592
2026-08-06T12:33:47.310157-05:00,job,raycluster-historyserver-head-2r25k,collector,2026-08-06T17:33:35Z,667867000,62369792
2026-08-06T12:33:47.310157-05:00,job,raycluster-historyserver-head-2r25k,ray-head,2026-08-06T17:33:33Z,11953135000,2494148608
2026-08-06T12:33:47.310157-05:00,job,raycluster-historyserver-cpu-worker-l5mm6,ray-worker,2026-08-06T17:33:42Z,2975098000,296562688
2026-08-06T12:33:47.310157-05:00,job,raycluster-historyserver-cpu-worker-l5mm6,collector,2026-08-06T17:33:47Z,549076000,55918592
2026-08-06T12:33:48.3103-05:00,job,raycluster-historyserver-cpu-worker-l5mm6,ray-worker,2026-08-06T17:33:42Z,2975098000,296562688
