time,phase,pod,container,cpu_stat_time,cpu_usage_core_nanoseconds,working_set_bytes
2026-08-05T18:03:28.968706-05:00,job,raycluster-historyserver-head-2sqj2,ray-head,2026-08-05T23:03:26Z,11336629000,2321342464
2026-08-05T18:03:28.968706-05:00,job,raycluster-historyserver-head-2sqj2,collector,2026-08-05T23:03:22Z,639295000,63160320
2026-08-05T18:03:28.968706-05:00,job,raycluster-historyserver-cpu-worker-vpxmw,ray-worker,2026-08-05T23:03:28Z,2842772000,296329216
2026-08-05T18:03:28.968706-05:00,job,raycluster-historyserver-cpu-worker-vpxmw,collector,2026-08-05T23:03:28Z,573801000,56823808
2026-08-05T18:03:29.967768-05:00,job,raycluster-historyserver-head-2sqj2,ray-head,2026-08-05T23:03:26Z,11336629000,2321342464
2026-08-05T18:03:29.967768-05:00,job,raycluster-historyserver-head-2sqj2,collector,2026-08-05T23:03:22Z,639295000,63160320
2026-08-05T18:03:29.967768-05:00,job,raycluster-historyserver-cpu-worker-vpxmw,ray-worker,2026-08-05T23:03:29Z,2851195000,296501248
2026-08-05T18:03:29.967768-05:00,job,raycluster-historyserver-cpu-worker-vpxmw,collector,2026-08-05T23:03:29Z,573801000,56823808
2026-08-05T18:03:30.968703-05:00,job,raycluster-historyserver-head-2sqj2,ray-head,2026-08-05T23:03:26Z,11336629000,2321342464
2026-08-05T18:03:30.968703-05:00,job,raycluster-historyserver-head-2sqj2,collector,2026-08-05T23:03:22Z,639295000,63160320
2026-08-05T18:03:30.968703-05:00,job,raycluster-historyserver-cpu-worker-vpxmw,ray-worker,2026-08-05T23:03:30Z,2859778000,296693760
2026-08-05T18:03:30.968703-05:00,job,raycluster-historyserver-cpu-worker-vpxmw,collector,2026-08-05T23:03:30Z,573801000,56823808
2026-08-05T18:03:31.968701-05:00,job,raycluster-historyserver-cpu-worker-vpxmw,ray-worker,2026-08-05T23:03:31Z,3527229000,424132608
2026-08-05T18:03:31.968701-05:00,job,raycluster-historyserver-cpu-worker-vpxmw,collector,2026-08-05T23:03:31Z,576099000,56823808
2026-08-05T18:03:31.968701-05:00,job,raycluster-historyserver-head-2sqj2,ray-head,2026-08-05T23:03:26Z,11336629000,2321342464
2026-08-05T18:03:31.968701-05:00,job,raycluster-historyserver-head-2sqj2,collector,2026-08-05T23:03:22Z,639295000,63160320
2026-08-05T18:03:32.968021-05:00,job,raycluster-historyserver-cpu-worker-vpxmw,ray-worker,2026-08-05T23:03:32Z,5541182000,648003584
2026-08-05T18:03:32.968021-05:00,job,raycluster-historyserver-cpu-worker-vpxmw,collector,2026-08-05T23:03:32Z,576229000,56823808
2026-08-05T18:03:32.968021-05:00,job,raycluster-historyserver-head-2sqj2,ray-head,2026-08-05T23:03:26Z,11336629000,2321342464
2026-08-05T18:03:32.968021-05:00,job,raycluster-historyserver-head-2sqj2,collector,2026-08-05T23:03:22Z,639295000,63160320
2026-08-05T18:03:33.968706-05:00,job,raycluster-historyserver-head-2sqj2,ray-head,2026-08-05T23:03:26Z,11336629000,2321342464
2026-08-05T18:03:33.968706-05:00,job,raycluster-historyserver-head-2sqj2,collector,2026-08-05T23:03:22Z,639295000,63160320
2026-08-05T18:03:33.968706-05:00,job,raycluster-historyserver-cpu-worker-vpxmw,ray-worker,2026-08-05T23:03:33Z,7530808000,817217536
2026-08-05T18:03:33.968706-05:00,job,raycluster-historyserver-cpu-worker-vpxmw,collector,2026-08-05T23:03:33Z,873843000,68358144
2026-08-05T18:03:34.968935-05:00,job,raycluster-historyserver-cpu-worker-vpxmw,ray-worker,2026-08-05T23:03:34Z,7922372000,843554816
