time_nano,container,anon_bytes,current_bytes,peak_bytes,cpu_usage_usec
1786047381368697466,raycluster-historyserver-head-2v7kd/ray-head,3581394944,3636350976,3640463360,10883357
1786047381368697466,raycluster-historyserver-head-2v7kd/collector,60157952,61116416,63131648,605788
1786047381368697466,raycluster-historyserver-cpu-worker-4n7v2/ray-worker,282714112,302600192,304189440,2655918
1786047381368697466,raycluster-historyserver-cpu-worker-4n7v2/collector,55353344,56250368,57102336,535009
1786047382417729091,rayjob-bench-wwmxj/ray-job-submitter,54067200,59494400,59502592,634150
1786047382417729091,raycluster-historyserver-head-2v7kd/ray-head,3581399040,3636486144,3640463360,10950648
1786047382417729091,raycluster-historyserver-head-2v7kd/collector,60157952,61116416,63131648,605912
1786047382417729091,raycluster-historyserver-cpu-worker-4n7v2/ray-worker,282882048,302776320,304189440,2667974
1786047382417729091,raycluster-historyserver-cpu-worker-4n7v2/collector,55353344,56250368,57102336,535009
1786047383472910383,rayjob-bench-wwmxj/ray-job-submitter,28057600,37957632,114728960,1682339
1786047383472910383,raycluster-historyserver-head-2v7kd/ray-head,3581571072,3636686848,3640463360,10994060
1786047383472910383,raycluster-historyserver-head-2v7kd/collector,60157952,61112320,63131648,606841
1786047383472910383,raycluster-historyserver-cpu-worker-4n7v2/ray-worker,282902528,302796800,304189440,2678941
1786047383472910383,raycluster-historyserver-cpu-worker-4n7v2/collector,55353344,56250368,57102336,535009
1786047384568862717,rayjob-bench-wwmxj/ray-job-submitter,102768640,113737728,114728960,2627871
1786047384568862717,raycluster-historyserver-head-2v7kd/ray-head,3613425664,3669831680,3670093824,12193254
1786047384568862717,raycluster-historyserver-head-2v7kd/collector,60157952,61112320,63131648,608986
1786047384568862717,raycluster-historyserver-cpu-worker-4n7v2/ray-worker,283111424,303013888,304189440,2691372
1786047384568862717,raycluster-historyserver-cpu-worker-4n7v2/collector,55357440,56254464,57102336,538047
1786047385624928384,rayjob-bench-wwmxj/ray-job-submitter,102363136,113278976,114728960,3592431
1786047385624928384,raycluster-historyserver-head-2v7kd/ray-head,3737677824,3801022464,3802017792,13241298
1786047385624928384,raycluster-historyserver-head-2v7kd/collector,60211200,61173760,63131648,614205
1786047385624928384,raycluster-historyserver-cpu-worker-4n7v2/ray-worker,379523072,402296832,403255296,3234654
1786047385624928384,raycluster-historyserver-cpu-worker-4n7v2/collector,55357440,56254464,57102336,538164
1786047386681830218,rayjob-bench-wwmxj/ray-job-submitter,102375424,113291264,114728960,3592858
1786047386681830218,raycluster-historyserver-head-2v7kd/ray-head,3771424768,3835219968,3835219968,13816218
1786047386681830218,raycluster-historyserver-head-2v7kd/collector,60256256,61227008,63131648,618917
1786047386681830218,raycluster-historyserver-cpu-worker-4n7v2/ray-worker,619761664,649887744,650153984,5407378
1786047386681830218,raycluster-historyserver-cpu-worker-4n7v2/collector,55357440,56254464,57102336,538164
1786047387744991802,rayjob-bench-wwmxj/ray-job-submitter,102375424,113291264,114728960,3592996
1786047387744991802,raycluster-historyserver-head-2v7kd/ray-head,3792945152,3856916480,3857838080,14546383
1786047387744991802,raycluster-historyserver-head-2v7kd/collector,85544960,90464256,90726400,1369194
1786047387744991802,raycluster-historyserver-cpu-worker-4n7v2/ray-worker,821952512,857718784,859041792,7488837
1786047387744991802,raycluster-historyserver-cpu-worker-4n7v2/collector,67620864,69967872,70230016,854527
1786047388800000136,rayjob-bench-wwmxj/ray-job-submitter,102379520,113295360,114728960,3593117
1786047388800000136,raycluster-historyserver-head-2v7kd/ray-head,3811115008,3876372480,3879243776,15411673
1786047388800000136,raycluster-historyserver-head-2v7kd/collector,93437952,98570240,99381248,1424670
