time,phase,pod,container,cpu_stat_time,cpu_usage_core_nanoseconds,working_set_bytes
2026-08-06T14:54:29.184353-05:00,job,raycluster-historyserver-head-jnls9,ray-head,2026-08-06T19:54:20Z,10586350000,3402047488
2026-08-06T14:54:29.184353-05:00,job,raycluster-historyserver-head-jnls9,collector,2026-08-06T19:54:22Z,606288000,62939136
2026-08-06T14:54:29.184353-05:00,job,raycluster-historyserver-cpu-worker-n6lzs,ray-worker,2026-08-06T19:54:29Z,2755269000,298594304
2026-08-06T14:54:29.184353-05:00,job,raycluster-historyserver-cpu-worker-n6lzs,collector,2026-08-06T19:54:29Z,492789000,56496128
2026-08-06T14:54:30.1838-05:00,job,raycluster-historyserver-head-jnls9,ray-head,2026-08-06T19:54:20Z,10586350000,3402047488
2026-08-06T14:54:30.1838-05:00,job,raycluster-historyserver-head-jnls9,collector,2026-08-06T19:54:22Z,606288000,62939136
2026-08-06T14:54:30.1838-05:00,job,raycluster-historyserver-cpu-worker-n6lzs,ray-worker,2026-08-06T19:54:30Z,2763958000,298786816
2026-08-06T14:54:30.1838-05:00,job,raycluster-historyserver-cpu-worker-n6lzs,collector,2026-08-06T19:54:30Z,492789000,56496128
2026-08-06T14:54:31.184368-05:00,job,raycluster-historyserver-cpu-worker-n6lzs,ray-worker,2026-08-06T19:54:31Z,2774291000,298844160
2026-08-06T14:54:31.184368-05:00,job,raycluster-historyserver-cpu-worker-n6lzs,collector,2026-08-06T19:54:30Z,495229000,56508416
2026-08-06T14:54:31.184368-05:00,job,raycluster-historyserver-head-jnls9,ray-head,2026-08-06T19:54:20Z,10586350000,3402047488
2026-08-06T14:54:31.184368-05:00,job,raycluster-historyserver-head-jnls9,collector,2026-08-06T19:54:22Z,606288000,62939136
2026-08-06T14:54:32.184353-05:00,job,raycluster-historyserver-head-jnls9,ray-head,2026-08-06T19:54:20Z,10586350000,3402047488
2026-08-06T14:54:32.184353-05:00,job,raycluster-historyserver-head-jnls9,collector,2026-08-06T19:54:22Z,606288000,62939136
2026-08-06T14:54:32.184353-05:00,job,raycluster-historyserver-cpu-worker-n6lzs,collector,2026-08-06T19:54:30Z,495229000,56508416
2026-08-06T14:54:32.184353-05:00,job,raycluster-historyserver-cpu-worker-n6lzs,ray-worker,2026-08-06T19:54:31Z,2780357000,299024384
2026-08-06T14:54:33.183482-05:00,job,raycluster-historyserver-cpu-worker-n6lzs,ray-worker,2026-08-06T19:54:31Z,2780357000,299024384
2026-08-06T14:54:33.183482-05:00,job,raycluster-historyserver-cpu-worker-n6lzs,collector,2026-08-06T19:54:30Z,495229000,56508416
2026-08-06T14:54:33.183482-05:00,job,raycluster-historyserver-head-jnls9,ray-head,2026-08-06T19:54:20Z,10586350000,3402047488
2026-08-06T14:54:33.183482-05:00,job,raycluster-historyserver-head-jnls9,collector,2026-08-06T19:54:22Z,606288000,62939136
2026-08-06T14:54:34.184408-05:00,job,raycluster-historyserver-head-jnls9,ray-head,2026-08-06T19:54:20Z,10586350000,3402047488
2026-08-06T14:54:34.184408-05:00,job,raycluster-historyserver-head-jnls9,collector,2026-08-06T19:54:22Z,606288000,62939136
2026-08-06T14:54:34.184408-05:00,job,raycluster-historyserver-cpu-worker-n6lzs,ray-worker,2026-08-06T19:54:31Z,2780357000,299024384
2026-08-06T14:54:34.184408-05:00,job,raycluster-historyserver-cpu-worker-n6lzs,collector,2026-08-06T19:54:30Z,495229000,56508416
2026-08-06T14:54:35.183481-05:00,job,raycluster-historyserver-head-jnls9,ray-head,2026-08-06T19:54:20Z,10586350000,3402047488
2026-08-06T14:54:35.183481-05:00,job,raycluster-historyserver-head-jnls9,collector,2026-08-06T19:54:22Z,606288000,62939136
2026-08-06T14:54:35.183481-05:00,job,raycluster-historyserver-cpu-worker-n6lzs,ray-worker,2026-08-06T19:54:31Z,2780357000,299024384
2026-08-06T14:54:35.183481-05:00,job,raycluster-historyserver-cpu-worker-n6lzs,collector,2026-08-06T19:54:30Z,495229000,56508416
2026-08-06T14:54:36.184364-05:00,job,raycluster-historyserver-head-jnls9,collector,2026-08-06T19:54:22Z,606288000,62939136
2026-08-06T14:54:36.184364-05:00,job,raycluster-historyserver-head-jnls9,ray-head,2026-08-06T19:54:20Z,10586350000,3402047488
2026-08-06T14:54:36.184364-05:00,job,raycluster-historyserver-cpu-worker-n6lzs,ray-worker,2026-08-06T19:54:31Z,2780357000,299024384
2026-08-06T14:54:36.184364-05:00,job,raycluster-historyserver-cpu-worker-n6lzs,collector,2026-08-06T19:54:30Z,495229000,56508416
2026-08-06T14:54:37.183676-05:00,job,raycluster-historyserver-head-jnls9,ray-head,2026-08-06T19:54:36Z,17306174000,3711074304
2026-08-06T14:54:37.183676-05:00,job,raycluster-historyserver-head-jnls9,collector,2026-08-06T19:54:36Z,2646091000,97402880
2026-08-06T14:54:37.183676-05:00,job,raycluster-historyserver-cpu-worker-n6lzs,ray-worker,2026-08-06T19:54:31Z,2780357000,299024384
2026-08-06T14:54:37.183676-05:00,job,raycluster-historyserver-cpu-worker-n6lzs,collector,2026-08-06T19:54:30Z,495229000,56508416
2026-08-06T14:54:38.184389-05:00,job,raycluster-historyserver-cpu-worker-n6lzs,collector,2026-08-06T19:54:30Z,495229000,56508416
2026-08-06T14:54:38.184389-05:00,job,raycluster-historyserver-cpu-worker-n6lzs,ray-worker,2026-08-06T19:54:31Z,2780357000,299024384
2026-08-06T14:54:38.184389-05:00,job,raycluster-historyserver-head-jnls9,ray-head,2026-08-06T19:54:36Z,17306174000,3711074304
2026-08-06T14:54:38.184389-05:00,job,raycluster-historyserver-head-jnls9,collector,2026-08-06T19:54:36Z,2646091000,97402880
2026-08-06T14:54:39.183875-05:00,job,raycluster-historyserver-head-jnls9,collector,2026-08-06T19:54:36Z,2646091000,97402880
2026-08-06T14:54:39.183875-05:00,job,raycluster-historyserver-head-jnls9,ray-head,2026-08-06T19:54:36Z,17306174000,3711074304
2026-08-06T14:54:39.183875-05:00,job,raycluster-historyserver-cpu-worker-n6lzs,ray-worker,2026-08-06T19:54:31Z,2780357000,299024384
2026-08-06T14:54:39.183875-05:00,job,raycluster-historyserver-cpu-worker-n6lzs,collector,2026-08-06T19:54:30Z,495229000,56508416
2026-08-06T14:54:40.18438-05:00,job,raycluster-historyserver-head-jnls9,ray-head,2026-08-06T19:54:36Z,17306174000,3711074304
2026-08-06T14:54:40.18438-05:00,job,raycluster-historyserver-head-jnls9,collector,2026-08-06T19:54:36Z,2646091000,97402880
2026-08-06T14:54:40.18438-05:00,job,raycluster-historyserver-cpu-worker-n6lzs,ray-worker,2026-08-06T19:54:31Z,2780357000,299024384
2026-08-06T14:54:40.18438-05:00,job,raycluster-historyserver-cpu-worker-n6lzs,collector,2026-08-06T19:54:30Z,495229000,56508416
2026-08-06T14:54:41.184218-05:00,job,raycluster-historyserver-head-jnls9,ray-head,2026-08-06T19:54:36Z,17306174000,3711074304
2026-08-06T14:54:41.184218-05:00,job,raycluster-historyserver-head-jnls9,collector,2026-08-06T19:54:36Z,2646091000,97402880
2026-08-06T14:54:41.184218-05:00,job,raycluster-historyserver-cpu-worker-n6lzs,ray-worker,2026-08-06T19:54:31Z,2780357000,299024384
2026-08-06T14:54:41.184218-05:00,job,raycluster-historyserver-cpu-worker-n6lzs,collector,2026-08-06T19:54:30Z,495229000,56508416
2026-08-06T14:54:42.184158-05:00,job,raycluster-historyserver-cpu-worker-n6lzs,ray-worker,2026-08-06T19:54:31Z,2780357000,299024384
2026-08-06T14:54:42.184158-05:00,job,raycluster-historyserver-cpu-worker-n6lzs,collector,2026-08-06T19:54:30Z,495229000,56508416
2026-08-06T14:54:42.184158-05:00,job,raycluster-historyserver-head-jnls9,collector,2026-08-06T19:54:36Z,2646091000,97402880
2026-08-06T14:54:42.184158-05:00,job,raycluster-historyserver-head-jnls9,ray-head,2026-08-06T19:54:36Z,17306174000,3711074304
2026-08-06T14:54:43.184456-05:00,job,raycluster-historyserver-head-jnls9,collector,2026-08-06T19:54:36Z,2646091000,97402880
2026-08-06T14:54:43.184456-05:00,job,raycluster-historyserver-head-jnls9,ray-head,2026-08-06T19:54:36Z,17306174000,3711074304
2026-08-06T14:54:43.184456-05:00,job,raycluster-historyserver-cpu-worker-n6lzs,ray-worker,2026-08-06T19:54:42Z,23647281000,1016479744
