time,phase,pod,container,cpu_stat_time,cpu_usage_core_nanoseconds,working_set_bytes
2026-08-06T14:27:43.147692-05:00,job,raycluster-historyserver-cpu-worker-g5sqs,collector,2026-08-06T19:27:43Z,592256000,55775232
2026-08-06T14:27:43.147692-05:00,job,raycluster-historyserver-cpu-worker-g5sqs,ray-worker,2026-08-06T19:27:43Z,3080885000,296497152
2026-08-06T14:27:43.147692-05:00,job,raycluster-historyserver-head-w2n88,ray-head,2026-08-06T19:27:40Z,11354840000,3086995456
2026-08-06T14:27:43.147692-05:00,job,raycluster-historyserver-head-w2n88,collector,2026-08-06T19:27:36Z,643159000,61689856
2026-08-06T14:27:44.148115-05:00,job,raycluster-historyserver-cpu-worker-g5sqs,collector,2026-08-06T19:27:43Z,592256000,55775232
2026-08-06T14:27:44.148115-05:00,job,raycluster-historyserver-cpu-worker-g5sqs,ray-worker,2026-08-06T19:27:44Z,3091952000,296640512
2026-08-06T14:27:44.148115-05:00,job,raycluster-historyserver-head-w2n88,ray-head,2026-08-06T19:27:40Z,11354840000,3086995456
2026-08-06T14:27:44.148115-05:00,job,raycluster-historyserver-head-w2n88,collector,2026-08-06T19:27:36Z,643159000,61689856
2026-08-06T14:27:45.148441-05:00,job,raycluster-historyserver-cpu-worker-g5sqs,ray-worker,2026-08-06T19:27:45Z,3101418000,296828928
2026-08-06T14:27:45.148441-05:00,job,raycluster-historyserver-cpu-worker-g5sqs,collector,2026-08-06T19:27:43Z,592256000,55775232
2026-08-06T14:27:45.148441-05:00,job,raycluster-historyserver-head-w2n88,collector,2026-08-06T19:27:36Z,643159000,61689856
2026-08-06T14:27:45.148441-05:00,job,raycluster-historyserver-head-w2n88,ray-head,2026-08-06T19:27:40Z,11354840000,3086995456
2026-08-06T14:27:46.147345-05:00,job,raycluster-historyserver-cpu-worker-g5sqs,ray-worker,2026-08-06T19:27:46Z,3113861000,297078784
2026-08-06T14:27:46.147345-05:00,job,raycluster-historyserver-cpu-worker-g5sqs,collector,2026-08-06T19:27:43Z,592256000,55775232
2026-08-06T14:27:46.147345-05:00,job,raycluster-historyserver-head-w2n88,collector,2026-08-06T19:27:36Z,643159000,61689856
2026-08-06T14:27:46.147345-05:00,job,raycluster-historyserver-head-w2n88,ray-head,2026-08-06T19:27:40Z,11354840000,3086995456
2026-08-06T14:27:47.148159-05:00,job,raycluster-historyserver-head-w2n88,ray-head,2026-08-06T19:27:40Z,11354840000,3086995456
2026-08-06T14:27:47.148159-05:00,job,raycluster-historyserver-head-w2n88,collector,2026-08-06T19:27:36Z,643159000,61689856
2026-08-06T14:27:47.148159-05:00,job,raycluster-historyserver-cpu-worker-g5sqs,ray-worker,2026-08-06T19:27:47Z,5002807000,556883968
2026-08-06T14:27:47.148159-05:00,job,raycluster-historyserver-cpu-worker-g5sqs,collector,2026-08-06T19:27:43Z,592256000,55775232
2026-08-06T14:27:48.147337-05:00,job,raycluster-historyserver-head-w2n88,ray-head,2026-08-06T19:27:40Z,11354840000,3086995456
2026-08-06T14:27:48.147337-05:00,job,raycluster-historyserver-head-w2n88,collector,2026-08-06T19:27:36Z,643159000,61689856
2026-08-06T14:27:48.147337-05:00,job,raycluster-historyserver-cpu-worker-g5sqs,ray-worker,2026-08-06T19:27:47Z,5113014000,571449344
2026-08-06T14:27:48.147337-05:00,job,raycluster-historyserver-cpu-worker-g5sqs,collector,2026-08-06T19:27:43Z,592256000,55775232
2026-08-06T14:27:49.148142-05:00,job,raycluster-historyserver-head-w2n88,ray-head,2026-08-06T19:27:40Z,11354840000,3086995456
2026-08-06T14:27:49.148142-05:00,job,raycluster-historyserver-head-w2n88,collector,2026-08-06T19:27:36Z,643159000,61689856
2026-08-06T14:27:49.148142-05:00,job,raycluster-historyserver-cpu-worker-g5sqs,collector,2026-08-06T19:27:43Z,592256000,55775232
2026-08-06T14:27:49.148142-05:00,job,raycluster-historyserver-cpu-worker-g5sqs,ray-worker,2026-08-06T19:27:47Z,5113014000,571449344
2026-08-06T14:27:50.148006-05:00,job,raycluster-historyserver-cpu-worker-g5sqs,ray-worker,2026-08-06T19:27:47Z,5113014000,571449344
