time,phase,pod,container,cpu_stat_time,cpu_usage_core_nanoseconds,working_set_bytes
2026-08-05T20:13:36.418938-05:00,job,raycluster-historyserver-head-kvb8g,collector,2026-08-06T01:13:30Z,615832000,61026304
2026-08-05T20:13:36.418938-05:00,job,raycluster-historyserver-head-kvb8g,ray-head,2026-08-06T01:13:31Z,11557793000,3056742400
2026-08-05T20:13:36.418938-05:00,job,raycluster-historyserver-cpu-worker-zhs74,ray-worker,2026-08-06T01:13:33Z,2645717000,294993920
2026-08-05T20:13:36.418938-05:00,job,raycluster-historyserver-cpu-worker-zhs74,collector,2026-08-06T01:13:36Z,536410000,55984128
2026-08-05T20:13:37.418952-05:00,job,raycluster-historyserver-head-kvb8g,ray-head,2026-08-06T01:13:31Z,11557793000,3056742400
2026-08-05T20:13:37.418952-05:00,job,raycluster-historyserver-head-kvb8g,collector,2026-08-06T01:13:30Z,615832000,61026304
2026-08-05T20:13:37.418952-05:00,job,raycluster-historyserver-cpu-worker-zhs74,ray-worker,2026-08-06T01:13:33Z,2645717000,294993920
2026-08-05T20:13:37.418952-05:00,job,raycluster-historyserver-cpu-worker-zhs74,collector,2026-08-06T01:13:37Z,536410000,55984128
2026-08-05T20:13:38.419261-05:00,job,raycluster-historyserver-head-kvb8g,ray-head,2026-08-06T01:13:31Z,11557793000,3056742400
2026-08-05T20:13:38.419261-05:00,job,raycluster-historyserver-head-kvb8g,collector,2026-08-06T01:13:30Z,615832000,61026304
2026-08-05T20:13:38.419261-05:00,job,raycluster-historyserver-cpu-worker-zhs74,ray-worker,2026-08-06T01:13:33Z,2645717000,294993920
2026-08-05T20:13:38.419261-05:00,job,raycluster-historyserver-cpu-worker-zhs74,collector,2026-08-06T01:13:38Z,538491000,55984128
2026-08-05T20:13:39.419303-05:00,job,raycluster-historyserver-cpu-worker-zhs74,ray-worker,2026-08-06T01:13:33Z,2645717000,294993920
2026-08-05T20:13:39.419303-05:00,job,raycluster-historyserver-cpu-worker-zhs74,collector,2026-08-06T01:13:39Z,538625000,55984128
2026-08-05T20:13:39.419303-05:00,job,raycluster-historyserver-head-kvb8g,ray-head,2026-08-06T01:13:31Z,11557793000,3056742400
2026-08-05T20:13:39.419303-05:00,job,raycluster-historyserver-head-kvb8g,collector,2026-08-06T01:13:30Z,615832000,61026304
2026-08-05T20:13:40.420167-05:00,job,raycluster-historyserver-cpu-worker-zhs74,ray-worker,2026-08-06T01:13:33Z,2645717000,294993920
2026-08-05T20:13:40.420167-05:00,job,raycluster-historyserver-cpu-worker-zhs74,collector,2026-08-06T01:13:40Z,538625000,55984128
2026-08-05T20:13:40.420167-05:00,job,raycluster-historyserver-head-kvb8g,ray-head,2026-08-06T01:13:31Z,11557793000,3056742400
2026-08-05T20:13:40.420167-05:00,job,raycluster-historyserver-head-kvb8g,collector,2026-08-06T01:13:30Z,615832000,61026304
2026-08-05T20:13:41.419346-05:00,job,raycluster-historyserver-head-kvb8g,collector,2026-08-06T01:13:30Z,615832000,61026304
2026-08-05T20:13:41.419346-05:00,job,raycluster-historyserver-head-kvb8g,ray-head,2026-08-06T01:13:31Z,11557793000,3056742400
2026-08-05T20:13:41.419346-05:00,job,raycluster-historyserver-cpu-worker-zhs74,ray-worker,2026-08-06T01:13:33Z,2645717000,294993920
2026-08-05T20:13:41.419346-05:00,job,raycluster-historyserver-cpu-worker-zhs74,collector,2026-08-06T01:13:41Z,850057000,69169152
2026-08-05T20:13:42.420043-05:00,job,raycluster-historyserver-cpu-worker-zhs74,collector,2026-08-06T01:13:41Z,850057000,69169152
2026-08-05T20:13:42.420043-05:00,job,raycluster-historyserver-cpu-worker-zhs74,ray-worker,2026-08-06T01:13:33Z,2645717000,294993920
2026-08-05T20:13:42.420043-05:00,job,raycluster-historyserver-head-kvb8g,ray-head,2026-08-06T01:13:31Z,11557793000,3056742400
2026-08-05T20:13:42.420043-05:00,job,raycluster-historyserver-head-kvb8g,collector,2026-08-06T01:13:30Z,615832000,61026304
2026-08-05T20:13:43.42019-05:00,job,raycluster-historyserver-cpu-worker-zhs74,ray-worker,2026-08-06T01:13:33Z,2645717000,294993920
2026-08-05T20:13:43.42019-05:00,job,raycluster-historyserver-cpu-worker-zhs74,collector,2026-08-06T01:13:41Z,850057000,69169152
2026-08-05T20:13:43.42019-05:00,job,raycluster-historyserver-head-kvb8g,ray-head,2026-08-06T01:13:31Z,11557793000,3056742400
2026-08-05T20:13:43.42019-05:00,job,raycluster-historyserver-head-kvb8g,collector,2026-08-06T01:13:30Z,615832000,61026304
2026-08-05T20:13:44.420278-05:00,job,raycluster-historyserver-cpu-worker-zhs74,ray-worker,2026-08-06T01:13:33Z,2645717000,294993920
2026-08-05T20:13:44.420278-05:00,job,raycluster-historyserver-cpu-worker-zhs74,collector,2026-08-06T01:13:41Z,850057000,69169152
2026-08-05T20:13:44.420278-05:00,job,raycluster-historyserver-head-kvb8g,ray-head,2026-08-06T01:13:31Z,11557793000,3056742400
2026-08-05T20:13:44.420278-05:00,job,raycluster-historyserver-head-kvb8g,collector,2026-08-06T01:13:30Z,615832000,61026304
2026-08-05T20:13:45.419532-05:00,job,raycluster-historyserver-head-kvb8g,ray-head,2026-08-06T01:13:31Z,11557793000,3056742400
